window_start,window_end,velocity_band,depth_repertoire_band,trust_classification,agent_delegation_classification,skill_read_presence_classification,cohort_size,signal_count,attributed_signal_count,attributed_signal_share,agent_delegation_user_count,skill_read_user_count,suppression_status,suppression_reason,readiness_decision,readout_zone_test_result,value_hypothesis_test_result
2026-03-23,2026-05-22,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
2026-03-23,2026-05-22,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
2026-03-23,2026-05-22,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
2026-03-23,2026-05-22,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,5201,22012,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,2934,17560,0,0.0,0,2934,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,9,33,0,0.0,9,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
2026-03-23,2026-05-22,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,24,143,0,0.0,24,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,10,109,0,0.0,10,10,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,FOCUSED_INTEGRATION,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,104986,0,0,,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,FOCUSED_INTEGRATION,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,133,0,0,,0,133,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,FOCUSED_INTEGRATION,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,6,0,0,,6,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,FOCUSED_INTEGRATION,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,75,193,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,6982,34502,16267,0.471479914207872,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,7565,48334,17782,0.3678983738155336,0,7565,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,1936,9779,5980,0.6115144697821863,1936,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,2141,13001,5244,0.4033535881855242,2141,2141,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,12651,77389,38584,0.49857214849655634,12651,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,11452,106475,35214,0.330725522423104,11452,11452,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,166954,0,0,,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,47990,0,0,,0,47990,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,15753,0,0,,15753,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,7902,0,0,,7902,7902,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,39632,0,0,,39632,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,17431,0,0,,17431,17431,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,14994,98354,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,4759,30086,0,0.0,0,4759,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,1172,4519,0,0.0,1172,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,674,3872,0,0.0,674,674,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,1907,9204,0,0.0,1907,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,1790,8065,0,0.0,1790,1790,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,72817,346266,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,49315,313486,0,0.0,0,49315,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,9628,49241,0,0.0,9628,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,9709,60755,0,0.0,9709,9709,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,32978,149091,0,0.0,32978,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,HIGH_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,29593,204044,0,0.0,29593,29593,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,LOW_VELOCITY,ACTIVE_BUT_SHALLOW,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,1050,1638,1517,0.9261294261294262,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_AS_SHALLOW_ADOPTION_REVIEW,SHALLOW_ADOPTION,UNCLASSIFIED_FRICTION_INVESTIGATION
2026-03-23,2026-05-22,LOW_VELOCITY,ACTIVE_BUT_SHALLOW,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,97,178,166,0.9325842696629213,0,97,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_AS_SHALLOW_ADOPTION_REVIEW,SHALLOW_ADOPTION,UNCLASSIFIED_FRICTION_INVESTIGATION
2026-03-23,2026-05-22,LOW_VELOCITY,ACTIVE_BUT_SHALLOW,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,15,17,17,1.0,15,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_AS_SHALLOW_ADOPTION_REVIEW,SHALLOW_ADOPTION,UNCLASSIFIED_FRICTION_INVESTIGATION
2026-03-23,2026-05-22,LOW_VELOCITY,ACTIVE_BUT_SHALLOW,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,11,19,17,0.8947368421052632,11,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,CONTINUE_AS_SHALLOW_ADOPTION_REVIEW,SHALLOW_ADOPTION,UNCLASSIFIED_FRICTION_INVESTIGATION
2026-03-23,2026-05-22,LOW_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,173739,0,0,,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,LOW_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,2899,0,0,,0,2899,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,LOW_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,3425,0,0,,3425,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,LOW_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,32,0,0,,32,32,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,LOW_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,2365,0,0,,2365,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,LOW_VELOCITY,ACTIVE_BUT_SHALLOW,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,41,0,0,,41,41,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,LOW_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,490,776,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,LOW_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,15,22,0,0.0,0,15,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,LOW_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,32,44,0,0.0,32,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,LOW_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,,,,,,,SUPPRESS,INSUFFICIENT_VOLUME,HOLD_SMALL_CELL_SUPPRESSED,SUPPRESSED,NO_VALUE_HYPOTHESIS
2026-03-23,2026-05-22,LOW_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,27,46,0,0.0,27,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,LOW_VELOCITY,ACTIVE_BUT_SHALLOW,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,2202,3972,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
