output_section,window_id,primary_dimension,secondary_dimension,tertiary_dimension,aggregate_count,metric_1,metric_2,metric_3,metric_4,metric_5,metric_note
CLASSIFICATION_DISTRIBUTION_SUMMARY,window_2,depth_repertoire,SMALL_CELL_SUPPRESSED,aggregate_classification,0,,,,,,Classification distributions are aggregate evidence bands; small cells are suppressed independently.
CLASSIFICATION_DISTRIBUTION_SUMMARY,window_2,quality_context,SMALL_CELL_SUPPRESSED,aggregate_classification,0,,,,,,Classification distributions are aggregate evidence bands; small cells are suppressed independently.
CLASSIFICATION_DISTRIBUTION_SUMMARY,window_2,readout_zone,SMALL_CELL_SUPPRESSED,aggregate_classification,0,,,,,,Classification distributions are aggregate evidence bands; small cells are suppressed independently.
CLASSIFICATION_DISTRIBUTION_SUMMARY,window_2,reliability_context,SMALL_CELL_SUPPRESSED,aggregate_classification,0,,,,,,Classification distributions are aggregate evidence bands; small cells are suppressed independently.
CLASSIFICATION_DISTRIBUTION_SUMMARY,window_2,velocity,SMALL_CELL_SUPPRESSED,aggregate_classification,0,,,,,,Classification distributions are aggregate evidence bands; small cells are suppressed independently.
CLASSIFICATION_DISTRIBUTION_SUMMARY,window_3,depth_repertoire,INTEGRATED_REPERTOIRE,aggregate_classification,9,112.6855,23.7778,8.8889,0.7222,1.2111,Classification distributions are aggregate evidence bands; small cells are suppressed independently.
CLASSIFICATION_DISTRIBUTION_SUMMARY,window_3,quality_context,QUALITY_SUPPORTIVE_CONTEXT,aggregate_classification,8,62.5332,22.875,9.0,0.75,1.25,Classification distributions are aggregate evidence bands; small cells are suppressed independently.
CLASSIFICATION_DISTRIBUTION_SUMMARY,window_3,reliability_context,HIGH_RELIABILITY_CONTEXT,aggregate_classification,8,62.5332,22.875,9.0,0.75,1.25,Classification distributions are aggregate evidence bands; small cells are suppressed independently.
CLASSIFICATION_DISTRIBUTION_SUMMARY,window_3,trust_interpretability,STRUCTURAL_VERIFICATION_EVIDENCE,aggregate_classification,8,126.4326,23.75,9.125,0.7187,1.2063,Classification distributions are aggregate evidence bands; small cells are suppressed independently.
CLASSIFICATION_DISTRIBUTION_SUMMARY,window_3,velocity,HIGH_VELOCITY,aggregate_classification,8,122.8142,25.75,8.375,0.7031,1.1906,Classification distributions are aggregate evidence bands; small cells are suppressed independently.
CLASSIFICATION_DISTRIBUTION_SUMMARY,window_3,readout_zone,SCALE_CANDIDATE,aggregate_classification,7,139.901,25.2857,9.4286,0.7143,1.2,Classification distributions are aggregate evidence bands; small cells are suppressed independently.
CLASSIFICATION_DISTRIBUTION_SUMMARY,window_3,quality_context,QUALITY_NEUTRAL_CONTEXT,aggregate_classification,5,109.572,17.0,2.4,0.6,1.08,Classification distributions are aggregate evidence bands; small cells are suppressed independently.
CLASSIFICATION_DISTRIBUTION_SUMMARY,window_3,reliability_context,MEDIUM_RELIABILITY_CONTEXT,aggregate_classification,5,109.572,17.0,2.4,0.6,1.08,Classification distributions are aggregate evidence bands; small cells are suppressed independently.
CLASSIFICATION_DISTRIBUTION_SUMMARY,window_3,depth_repertoire,SMALL_CELL_SUPPRESSED,aggregate_classification,0,,,,,,Classification distributions are aggregate evidence bands; small cells are suppressed independently.
CLASSIFICATION_DISTRIBUTION_SUMMARY,window_3,readout_zone,SMALL_CELL_SUPPRESSED,aggregate_classification,0,,,,,,Classification distributions are aggregate evidence bands; small cells are suppressed independently.
CLASSIFICATION_DISTRIBUTION_SUMMARY,window_3,trust_interpretability,SMALL_CELL_SUPPRESSED,aggregate_classification,0,,,,,,Classification distributions are aggregate evidence bands; small cells are suppressed independently.
CLASSIFICATION_DISTRIBUTION_SUMMARY,window_3,velocity,SMALL_CELL_SUPPRESSED,aggregate_classification,0,,,,,,Classification distributions are aggregate evidence bands; small cells are suppressed independently.
FRAMEWORK_BAND_SUMMARY,window_1,HIGH_VELOCITY,INTEGRATED_REPERTOIRE|STRUCTURAL_VERIFICATION_EVIDENCE,SCALE_CANDIDATE|HIGH_RELIABILITY_CONTEXT|QUALITY_SUPPORTIVE_CONTEXT,5,101.5008,22.2,9.8,0.825,1.355,Small cells below the aggregate floor are suppressed; metrics retain framework context only.
FRAMEWORK_BAND_SUMMARY,window_1,SMALL_CELL_SUPPRESSED,SMALL_CELL_SUPPRESSED,SMALL_CELL_SUPPRESSED,0,,,,,,Small cells below the aggregate floor are suppressed; metrics retain framework context only.
FRAMEWORK_BAND_SUMMARY,window_2,SMALL_CELL_SUPPRESSED,SMALL_CELL_SUPPRESSED,SMALL_CELL_SUPPRESSED,0,,,,,,Small cells below the aggregate floor are suppressed; metrics retain framework context only.
FRAMEWORK_BAND_SUMMARY,window_3,HIGH_VELOCITY,INTEGRATED_REPERTOIRE|STRUCTURAL_VERIFICATION_EVIDENCE,SCALE_CANDIDATE|HIGH_RELIABILITY_CONTEXT|QUALITY_SUPPORTIVE_CONTEXT,6,77.5673,24.3333,9.6667,0.75,1.25,Small cells below the aggregate floor are suppressed; metrics retain framework context only.
FRAMEWORK_BAND_SUMMARY,window_3,SMALL_CELL_SUPPRESSED,SMALL_CELL_SUPPRESSED,SMALL_CELL_SUPPRESSED,0,,,,,,Small cells below the aggregate floor are suppressed; metrics retain framework context only.
FRAMEWORK_MICROCOSM_SUMMARY,window_1,sampled_internal_windows,all_frameworks,aggregate_only,13,70.2367,17.3077,5.6923,0.7115,1.2192,metric_1=avg_frequency; metric_2=avg_engagement; metric_3=avg_breadth; metric_4=avg_reliability; metric_5=avg_quality_multiplier
FRAMEWORK_MICROCOSM_SUMMARY,window_2,sampled_internal_windows,all_frameworks,aggregate_only,15,62.3198,15.7333,5.0667,0.6417,1.1183,metric_1=avg_frequency; metric_2=avg_engagement; metric_3=avg_breadth; metric_4=avg_reliability; metric_5=avg_quality_multiplier
FRAMEWORK_MICROCOSM_SUMMARY,window_3,sampled_internal_windows,all_frameworks,aggregate_only,13,80.6251,20.6154,6.4615,0.6923,1.1846,metric_1=avg_frequency; metric_2=avg_engagement; metric_3=avg_breadth; metric_4=avg_reliability; metric_5=avg_quality_multiplier
JOURNEY_MOTIF_SUMMARY,window_1,SMALL_CELL_SUPPRESSED,journey_motif,aggregate_path_shape,0,,,,,,Journey motifs are aggregate path shapes; no row-level sequence is emitted.
JOURNEY_MOTIF_SUMMARY,window_2,BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED > BOT_ACTIVITY_UNLINKED,journey_motif,aggregate_path_shape,5,,,,0.725,1.225,Journey motifs are aggregate path shapes; no row-level sequence is emitted.
JOURNEY_MOTIF_SUMMARY,window_2,SMALL_CELL_SUPPRESSED,journey_motif,aggregate_path_shape,0,,,,,,Journey motifs are aggregate path shapes; no row-level sequence is emitted.
JOURNEY_MOTIF_SUMMARY,window_3,SMALL_CELL_SUPPRESSED,journey_motif,aggregate_path_shape,0,,,,,,Journey motifs are aggregate path shapes; no row-level sequence is emitted.
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,AUTOCOMPLETE,TRACE_OR_TRACKING_LINKED,linked_aggregate_path_shape,8037,1.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,SEARCH,SESSION_LINKED,linked_aggregate_path_shape,80,1.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,SEARCH > SEARCH > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,24,4.0,2.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,SEARCH > SEARCH,SESSION_LINKED,linked_aggregate_path_shape,22,2.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_RUN_SPAN > AGENT_STEP_EXECUTED > AGENT_RUN_SPAN > WORKFLOW_RUN,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,20,17.0,6.0,0.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,SEARCH > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,19,2.0,2.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_RUN_SPAN > WORKFLOW_RUN,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,17,4.0,4.0,0.0,1.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,SEARCH > SEARCH > SEARCH > SEARCH,SESSION_LINKED,linked_aggregate_path_shape,17,4.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,AGENT_STEP_EXECUTED > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > CITATION_AVAILABLE > AGENT_RUN_SPAN > AGENT_STEP_EXECUTED > AGENT_RUN_SPAN,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,13,21.0,6.0,0.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,12,23.0,6.0,0.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,AGENT_TRACE_CONTEXT > FRICTION_STEP_SKIPPED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,12,47.6667,7.0,1.0,1.0,0.3333,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,AGENT_STEP_EXECUTED > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,10,34.0,6.0,0.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,AGENT_STEP_EXECUTED > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_RUN_SPAN > AGENT_STEP_EXECUTED > AGENT_RUN_SPAN,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,10,21.0,6.0,0.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,10,1.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,FRICTION_STEP_SKIPPED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_COMPLETION > AGENT_STEP_EXECUTED > AGENT_COMPLETION,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,10,21.0,7.0,1.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,SEARCH > SEARCH > SEARCH,SESSION_LINKED,linked_aggregate_path_shape,10,3.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_COMPLETION > WORKFLOW_RUN,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,9,4.0,4.0,0.0,1.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,SEARCH > SEARCH > SEARCH > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,9,5.0,2.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,8,23.0,6.0,0.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_RUN_SPAN > AGENT_STEP_EXECUTED > AGENT_RUN_SPAN > WORKFLOW_RUN,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,7,19.0,6.0,0.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,ACTION_SUCCESS,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,6,1.0,1.0,0.0,1.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,AGENT_STEP_EXECUTED > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_RUN_SPAN > AGENT_STEP_EXECUTED > AGENT_RUN_SPAN,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,6,21.0,6.0,0.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,6,2.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_1,FRICTION_STEP_SKIPPED > AGENT_STEP_EXECUTED > ACTION_SUCCESS > WORKFLOW_RUN > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > WORKFLOW_RUN > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,6,34.0,7.0,1.0,1.0,0.6667,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
